dir_id,dir_lname,movie_id,movie_title,actor_name,role_name,award
LeG,Goodwins,LeG12,Mexican Spitfire,Donald woods,,
,,LeG12,Mexican Spitfire,Lupe Velez,,
,,LeG12,Mexican Spitfire,Leon Errol,,
,,LeG12,Mexican Spitfire,Leon Errol,Lord Epping,
,,LeG23,The Mummy's Tomb,Lon Chaney,,
,,LeG33,Casanova in Burlesque,Joe E. Brown,,
,,LeG33,Casanova in Burlesque,June Havoc,,
,,LeG36,The Mummy's Curse,Lon Channey,,
,,LeG36,The Mummy's Curse,Virginia Christine,,
,,LeG36,The Mummy's Curse,Peter Coe,,
,,LeG36,The Mummy's Curse,Martin Kosleck,,
,,LeG36,The Mummy's Curse,Kay Harding,,
,,LeG36,The Mummy's Curse,Kurt Hatch,,
,,LeG36,The Mummy's Curse,Holmes Herbert,,
,,LeG40,Fireman Save My Child,Buddy Hackett,,
,,LeG40,Fireman Save My Child,Spike Jones,,
,,LeG40,Fireman Save My Child,Adele Jergens,,
,,LeG40,Fireman Save My Child,Hugh OBrian,,
Leh,Horn,Leh10,Curtains for Me,Kent Smith,,
,,Leh10,Curtains for Me,Jane Greer,,
,,Leh10,Curtains for Me,Robert Webber,,
,,Leh20,The Last Remains,Ed Gardner,,
,,Leh20,The Last Remains,John Fiedler,,
,,Leh21,The Tender Poisoner,Howard Duff,,
,,Leh21,The Tender Poisoner,Dan Dailey,,
,,Leh21,The Tender Poisoner,Jan Sterling,,
,,Leh21,The Tender Poisoner,,,
LeJ,Jason,LeJ8,The Mad Miss Minton,Barbara Stanwyk,,
,,LeJ8,The Mad Miss Minton,Henry Fonda,,
,,LeJ8,The Mad Miss Minton,Sam Levine,,
,,LeJ8,The Mad Miss Minton,Hattie McDaniel,,
,,LeJ8,The Mad Miss Minton,Stanley Ridges,,
,,LeJ8,The Mad Miss Minton,Miles Mander,,
,,LeJ8,The Mad Miss Minton,Whitney Bourne,,
,,LeJ10,Lady for a Night,Joan Blondell,Jenny Blake,
,,LeJ10,Lady for a Night,,,
,,LeJ10,Lady for a Night,John Wayne,Frank Morgan,
,,LeJ10,Lady for a Night,Ray Middleton,,
,,LeJ10,Lady for a Night,Philip Merivale,,
,,LeJ10,Lady for a Night,Blanche Yurka,,
,,LeJ10,Lady for a Night,Edith Barrett,,
,,LeJ10,Lady for a Night,Leonid Kinsky,,
,,LeJ10,Lady for a Night,Montagu Love,,
,,LeJ10,Lady for a Night,,Alder,
,,LeJ10,Lady for a Night,Minerva Urecal,,
,,LeJ10,Lady for a Night,Betty Hill,,
,,LeJ10,Lady for a Night,,,
,,LeJ10,Lady for a Night,,,
,,LeJ10,Lady for a Night,Lou Payton,Napoleon,
,,LeJ10,Lady for a Night,Dorothy Burgess,Flo,
,,LeJ10,Lady for a Night,Patricia Knox,,
,,LeJ10,Lady for a Night,Margeret Armstrong,,
,,LeJ10,Lady for a Night,Gertrude Astor,,
,,LeJ10,Lady for a Night,Dolores Gray,,
,,LeJ12,Three Girls About Town,Joan Blondell,,
,,LeJ12,Three Girls About Town,Binnie Barnes,,
,,LeJ12,Three Girls About Town,Janet Blair,,
,,LeJ12,Three Girls About Town,John Howard,,
,,LeJ12,Three Girls About Town,Robert Benchley,,
,,LeJ12,Three Girls About Town,Eric Blore,,
,,LeJ12,Three Girls About Town,Una OConnor,,
LeK,Kardos,LeK10,Small Town Girl,Farley Granger,,
,,LeK10,Small Town Girl,Ann Miller,,
,,LeK10,Small Town Girl,S.Z. Sakall,,
,,LeK10,Small Town Girl,Robert Keith,,
,,LeK10,Small Town Girl,Fay Wray,,
,,LeK10,Small Town Girl,Billie Burke,,
,,LeK10,Small Town Girl,Nat King Cole,,
,,LeK10,Small Town Girl,Dean Miller,,
,,LeK10,Small Town Girl,William Campbell,,
LeN,Nimoy,LeN3,Star Trek III: The Search For Spock,William Shatner,Spock,
,,LeN3,Star Trek III: The Search For Spock,Leonard Nimoy,,
,,LeN3,Star Trek III: The Search For Spock,DeForest Kelley,,
,,LeN3,Star Trek III: The Search For Spock,James Doohan,Scotty,
,,LeN3,Star Trek III: The Search For Spock,Walter Koenig,,
,,LeN3,Star Trek III: The Search For Spock,Michelle Nichols,,
,,LeN3,Star Trek III: The Search For Spock,Mark Lenard,,
,,LeN3,Star Trek III: The Search For Spock,George Takei,Sulu,
,,LeN3,Star Trek III: The Search For Spock,Judith Anderson,,
,,LeN3,Star Trek III: The Search For Spock,John Laroquette,,
,,LeN3,Star Trek III: The Search For Spock,Robin Curtis,,
,,LeN3,Star Trek III: The Search For Spock,Robert Hooks,,
,,LeN3,Star Trek III: The Search For Spock,James B. Sikking,,
,,LeN4,Star Trek IV: The Voyage Home,William Shatner,,
,,LeN4,Star Trek IV: The Voyage Home,Leonard Nimoy,,
,,LeN4,Star Trek IV: The Voyage Home,Catherine Hicks,Gillian Taylor,
,,LeN4,Star Trek IV: The Voyage Home,DeForest Kelley,,
,,LeN4,Star Trek IV: The Voyage Home,Robert Ellenstein,,
,,LeN4,Star Trek IV: The Voyage Home,Brock Peters,Cartwright,
,,LeN4,Star Trek IV: The Voyage Home,Nichelle Nichols,,
,,LeN4,Star Trek IV: The Voyage Home,John Schuck,,
,,LeN4,Star Trek IV: The Voyage Home,Jane Wyatt,,
,,LeN4,Star Trek IV: The Voyage Home,George Takai,,
,,LeN4,Star Trek IV: The Voyage Home,Walter Koenig,,
,,LeN8,Three Men and A Baby,Tom Selleck,Peter,
,,LeN8,Three Men and A Baby,Steve Guttenberg,Michael,
,,LeN8,Three Men and A Baby,Ted Danson,Jack,
,,LeN8,Three Men and A Baby,,Mary,
,,LeN8,Three Men and A Baby,Nancy Travis,Sylvia,
,,LeN8,Three Men and A Baby,Margaret Colin,Rebecca,
,,LeN8,Three Men and A Baby,Celeste Holm,Mrs. Hathaway,
,,LeN8,Three Men and A Baby,Paul Guilfoyle,,
,,LeN10,The Good Mother,Diane Keaton,,
,,LeN10,The Good Mother,James Naughton,,
,,LeN10,The Good Mother,Liam Neeson,,
,,LeN10,The Good Mother,Asia Viera,,
,,LeN10,The Good Mother,Jason Robards,,
,,LeN10,The Good Mother,Ralph Bellamy,,
,,LeN10,The Good Mother,Teresa Wright,,
,,LeN10,The Good Mother,Tracy Griffith,,
,,LeN12,Funny About Love,Gene Wilder,Duffy Bergman,
,,LeN12,Funny About Love,Christine Lahti,May,
,,LeN12,Funny About Love,Mary Stuart Masterson,Daphne,
,,LeN12,Funny About Love,Robert Prosky,E.T.,
,,LeN12,Funny About Love,Stephen Tabolowsky,Hugo,
,,LeN12,Funny About Love,Anne Jackson,Adele,
,,LeN12,Funny About Love,Jean deBaer,Vivian,
,,LeN12,Funny About Love,Susan Ruttan,Claire,
,,LeN12,Funny About Love,David Margulies,,
,,LeN12,Funny About Love,Freda Fon Shen,,
,,LeN12,Funny About Love,Robert Gorman,Roger,
LeP,L.Penn,LeP10,Anyone for Murder?,Barry Nelson,Parkinson,
,,LeP10,Anyone for Murder?,Edward Andrews,,
,,LeP10,Anyone for Murder?,Patricia Breslin,Doris,
,,LeP10,Anyone for Murder?,Richard Dawson,,
,,LeP10,Anyone for Murder?,,,
,,LeP10,Anyone for Murder?,Richard Slattery,,
LeR,Riefenstahl,LeR5,The Blue Light,Leni Riefenstahl,,
,,LeR15,Olympische Spiele 1936,Jesse Owens,,
,,LeR25,Tiefland,Leni Riefenstahl,,
LeS,Selander,LeS80,The Vampire's Ghost,Jim Abbott,,
,,LeS80,The Vampire's Ghost,Peggy Stuart,,
,,LeS80,The Vampire's Ghost,Grant Withers,,
,,LeS80,The Vampire's Ghost,Charles Gordon,,
,,LeS100,Sky Dragon,Roland Winters,,
,,LeS110,Fort Algiers,Yvonne deCarlo,,
,,LeS110,Fort Algiers,Carlos Thompson,,
,,LeS110,Fort Algiers,Raymond Burr,,
,,LeS110,Fort Algiers,Leif Erickson,,
,,LeS110,Fort Algiers,Anthony Caruso,,
LeB,Blair,LeB10,Bad Behaviour,Snead Cusack,,
,,LeB10,Bad Behaviour,Stephen Rea,,
,,LeB10,Bad Behaviour,,,
,,LeB10,Bad Behaviour,,,
,,LeB10,Bad Behaviour,,,
,,LeB10,Bad Behaviour,Philip Jackson,Spink,
,,LeB10,Bad Behaviour,Phil Daniels,Nunn 1,
,,LeB10,Bad Behaviour,Phil Daniels,Nunn 2,
LeG,Goodwins,LeG5,Accused; sit down,James Ellison,,
,,LeG10,The Girl from Mexico,Lupe Velez,,
LFo,Foder,LFo10,tom thumb,Russ Tamblyn,,
,,LFo10,tom thumb,TerryThomas,,
,,LFo10,tom thumb,Peter Sellers,,
,,LFo10,tom thumb,Alan Young,,
,,LFo10,tom thumb,Jessie Mathews,,
,,LFo10,tom thumb,Peggy Lee,,
LFr,Frost,LFr10,House on Bare Mountain,Bob Cresse,,
LFZ,L.F.Zanuck,LFZ1,Rush,Jason Patric,,
,,LFZ1,Rush,Jennifer Jason Leigh,,
,,LFZ1,Rush,Sam Elliott,,
,,LFZ1,Rush,Special K McCray,,
,,LFZ1,Rush,Max Perlich,,
,,LFZ1,Rush,Greg Altman,,
,,LFZ1,Rush,Max Perlich,,
LFl,Feuillade,LFl30,Les Vampires,,Irma Vep,
,,LFl50,Fantomas,,Fantomas,
,,LFl70,Judex,Rene Creste,,
,,LFl70,Judex,Marcel Levesque,,
,,LFl70,Judex,Diana Monti,Musidora,
LgC,Comencini,LgC10,Bread; Love; and Dreams,Marisa Merlini,,
,,LgC10,Bread; Love; and Dreams,Vittorio deSica,,
,,LgC10,Bread; Love; and Dreams,Gina Lollobrigida,,
,,LgC30,La Boheme,Barbara Hendricks,Mimi,
,,LgC30,La Boheme,Luca Canonici,Rudolf,
,,LgC30,La Boheme,Gino Quilico,,
,,LgC30,La Boheme,Angela Blasi,,
,,LgC30,La Boheme,Massimiomo Girotti,,
,,LgC30,La Boheme,Jose Carreras,Rudolf,
LGG,Goldfarb,LGG10,Stuckey's Last Stand,Whit Reichert,,
,,LGG10,Stuckey's Last Stand,Tom Murray,,
,,LGG10,Stuckey's Last Stand,Rich Cosentino,,
LGr,Garrett,LGr10,Terraces,Julie Newmar,,
,,LGr10,Terraces,Lloyd Bochner,,
,,LGr10,Terraces,Bill Gerber,,
,,LGr10,Terraces,Eliza Garrett,,
,,LGr10,Terraces,Kit McDonough,,
,,LGr10,Terraces,James Phipps,,
,,LGr10,Terraces,Jane Dulo,,
,,LGr10,Terraces,Amy Freeman,,
LGt,L.Gilbert,LGt19,Sink the Bismarck,Kenneth Moore,,
,,LGt19,Sink the Bismarck,Dana Wynter,,
,,LGt19,Sink the Bismarck,Karel Stepanek,,
,,LGt19,Sink the Bismarck,Carl Mohner,,
,,LGt19,Sink the Bismarck,Laurence Naismith,,
,,LGt19,Sink the Bismarck,Geoffrey Keen,,
,,LGt19,Sink the Bismarck,Michael Hodern,,
,,LGt19,Sink the Bismarck,Maurice Denham,,
,,LGt19,Sink the Bismarck,Esmond Knight,,
,,LGt23,Alfie,Michael Caine,,AAN
,,LGt23,Alfie,Vivien Merchant,,AAN
,,LGt23,Alfie,Shirley Anne Field,,
,,LGt23,Alfie,Millicent Martin,,
,,LGt23,Alfie,Jane Asher,,
,,LGt23,Alfie,Julia Foster,,
,,LGt23,Alfie,Shelley Winters,,
,,LGt23,Alfie,Eleanor Bron,,
,,LGt23,Alfie,Denholm Elliott,,
,,LGt25,You Only Live Twice,Sean Connery,James Bond 007,
,,LGt25,You Only Live Twice,Mie Hama,,
,,LGt25,You Only Live Twice,Desmond Llewellyn,Q,
,,LGt25,You Only Live Twice,Charles Gray,,
,,LGt25,You Only Live Twice,Donald Pleasence,Blofeld,
,,LGt25,You Only Live Twice,Bernard Lee,,
,,LGt25,You Only Live Twice,Akiko Wakabayashi,,
,,LGt25,You Only Live Twice,Karin Dor,,
,,LGt25,You Only Live Twice,Lois Maxwell,Miss Moneypenny,
,,LGt25,You Only Live Twice,Alexander Knox,,
,,LGt31,The Spy Who Loved Me,Roger Moore,James Bond 007,
,,LGt31,The Spy Who Loved Me,Richard Kiel,Jaws,
,,LGt31,The Spy Who Loved Me,Barbara Bach,,
,,LGt31,The Spy Who Loved Me,Curt Jurgens,,
,,LGt31,The Spy Who Loved Me,Lois Maxwell,Miss Moneypenny,
,,LGt31,The Spy Who Loved Me,Carloine Munro,,
,,LGt31,The Spy Who Loved Me,Walter Gotell,,
,,LGt31,The Spy Who Loved Me,Bernard Lee,,
,,LGt31,The Spy Who Loved Me,Gerge Baker,,
,,LGt31,The Spy Who Loved Me,Edward DeSouza,,
,,LGt31,The Spy Who Loved Me,Sydnet Taffer,,
,,LGt31,The Spy Who Loved Me,Desmond LLewellyn,Q,
,,LGt32,Moonraker,Roger Moore,James Bond 007,
,,LGt32,Moonraker,Lois Chiles,,
,,LGt32,Moonraker,Michel Lonsdale,,
,,LGt32,Moonraker,Richard Kiel,,
,,LGt32,Moonraker,Desmond LLewellyn,Q,
,,LGt32,Moonraker,Lois Maxwell,Miss Moneypenny,
,,LGt32,Moonraker,Blanche Ravalec,Dolly,
,,LGt32,Moonraker,Corinne Clery,,
,,LGt33,Educating Rita,Michael Caine,Frank,
,,LGt33,Educating Rita,Julie Walters,Rita,
,,LGt33,Educating Rita,,Dennie,
,,LGt33,Educating Rita,Michael Wilkins,,
,,LGt40,Shirley Valentine,Pauline Collins,,AAN
,,LGt40,Shirley Valentine,,,
,,LGt40,Shirley Valentine,Tom Conti,,
,,LGt45,Stepping Out,Liza Minelli,,
,,LGt45,Stepping Out,Andrea Martin,,
,,LGt45,Stepping Out,Bill Irwin,,
,,LGt45,Stepping Out,Elen Greene,,
,,LGt45,Stepping Out,Jane Krakowski,,
,,LGt45,Stepping Out,Julie Walter,,
,,LGt45,Stepping Out,Shelley Winters,,
,,LGt45,Stepping Out,Nora Dunn,,
LHa,Hallstrom,LHa1,My Life As a Dog,Anton Glanzelius,,
,,LHa1,My Life As a Dog,Thomas vonBromssen,,
,,LHa1,My Life As a Dog,Anki Liden,,
,,LHa1,My Life As a Dog,Ingmari Carlssen,,
,,LHa1,My Life As a Dog,Melinda Kinnaman,,
,,LHa1,My Life As a Dog,Leif Ericson,,
,,LHa1,My Life As a Dog,Christina Garvin,,
,,LHa1,My Life As a Dog,Ralph Carlsson,,
,,LHa1,My Life As a Dog,Viveca Dahlen,,
,,LHa5,Once Around,Holly Hunter,,
,,LHa5,Once Around,Richard Dreyfuss,,
,,LHa5,Once Around,Danny Aiello,,
,,LHa5,Once Around,Laura SanGiacomo,,
,,LHa5,Once Around,Gena Rowlands,,
,,LHa10,What's Eating Gilbert Grape,Johnny Depp,Gilbert Grape,
,,LHa10,What's Eating Gilbert Grape,Laura Harrington,,
,,LHa10,What's Eating Gilbert Grape,Leonardo DiCaprio,Arnie,AAN
,,LHa10,What's Eating Gilbert Grape,Darlene Cates,,
,,LHa10,What's Eating Gilbert Grape,Juliette Lewis,,
,,LHa10,What's Eating Gilbert Grape,Mary Steenburgen,,
,,LHa10,What's Eating Gilbert Grape,Mary Kate Schellhardt,,
,,LHa10,What's Eating Gilbert Grape,John C. Reilly,,
,,LHa10,What's Eating Gilbert Grape,Crispin Glover,,
,,LHa16,The Cider House Rules,Charlize Theron,Cindy,
,,LHa16,The Cider House Rules,McGuire,,
,,LHa16,The Cider House Rules,Michael Caine,,AA
,,LHa17,Chocolat,Juliette Binoche,Vianne,AAN
,,LHa17,Chocolat,Judy Dench,,AAN
,,LHa17,Chocolat,Alfred Molina,Comte de Reynaud,
,,LHa17,Chocolat,Lena Olin,,
,,LHa17,Chocolat,Johnny Depp,Roux,
,,LHa17,Chocolat,Victoire Thivisol,Anouk,
,,LHa17,Chocolat,Peter Stormare,,
,,LHa17,Chocolat,Carrie-Anne Moss,,
LHe,LHerbier,LHe2,Rose France,Cantilene,Lauris Dudley Gold,
,,LHe2,Rose France,,Franciane,
,,LHe2,Rose France,,Prince,
,,LHe4,El Dorado,Eve Francis,Sybilla,
,,LHe10,The Mystery of the Yellow Room,Hugette Duclos,,
,,LHe10,The Mystery of the Yellow Room,Roland Toutain,,
,,LHe10,The Mystery of the Yellow Room,Maxime Desjardins,,
,,LHe30,The Queen's Necklace,Marion Dorian,Marie Antoinette,
LHh,Hirshman,LHh10,Hold Me; Thrill Me; Kiss Me,Max Parrish,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Diane Ladd,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Sean Young,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Adrienne Shelley,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Timothy Leary,Timothy Leary,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Andrea Naschak,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Anja Suli,,
,,LHh10,Hold Me; Thrill Me; Kiss Me,Bella Lehczky,,
LHK,Katzin,LHK3,Whatever Happened to Aunt Alice?,Ruth Gordon,,
,,LHK3,Whatever Happened to Aunt Alice?,Geraldine Page,,
,,LHK3,Whatever Happened to Aunt Alice?,Rosemary Forsyth,,
,,LHK3,Whatever Happened to Aunt Alice?,Robert Fuller,,
,,LHK3,Whatever Happened to Aunt Alice?,Geraldine Page,,
,,LHK12,Man from Atlantis,Patrick Duffy,,
,,LHK12,Man from Atlantis,Belinda J. Montgomery,,
,,LHK12,Man from Atlantis,Victor Buono,,
,,LHK12,Man from Atlantis,Art Lund,,
LHM,Martinson,LHM10,The White Warrior,Dennis Hopper,,
,,LHM10,The White Warrior,Clint Walker,,
,,LHM3,PT-109,Cliff Robertson,Kennedy,
,,LHM3,PT-109,Ty Hardin,,
,,LHM3,PT-109,James Gregory,,
,,LHM3,PT-109,Robert Culp,,
,,LHM3,PT-109,Leslie Martinson,,
,,LHM3,PT-109,Robert Blake,,
,,LHM3,PT-109,Grant Williams,,
,,LHM10,The Kid with the Broken Halo,Gary Coleman,Michael,
,,LHM10,The Kid with the Broken Halo,Robert Guillaume,Mr.~Blake,
,,LHM10,The Kid with the Broken Halo,June Allyson,,
,,LHM10,The Kid with the Broken Halo,Chason Adams,Rudi,
,,LHM10,The Kid with the Broken Halo,John Pleshette,Andy,
,,LHM10,The Kid with the Broken Halo,Laurie OConnor,,
,,LHM10,The Kid with the Broken Halo,Thelma Hopkins,,
,,LHM10,The Kid with the Broken Halo,,Tanenbaum,
,,LHM10,The Kid with the Broken Halo,,,
,,LHM15,Batman,Adam West,Batman,
,,LHM15-,Batman,Burt Ward,Joker,
,,LHM15,Batman,Cesar Romero,,
,,LHM15,Batman,Burgess Meredith,Penguin,
,,LHM15,Batman,Lee Meriwether,Tanya Eurana Katanya Karinska Alexoff Kitka,
,,LHM15,Batman,Alan Napier,,
,,LHM15,Batman,Neil Hamilton,,
LHo,L.Howard,LHo1,Pimpernel Smith,Leslie Howard,,
,,LHo2,The First of the Few,Leslie Howard,R.J. Mitchell,
,,LHo2,The First of the Few,David Niven,,
,,LHo2,The First of the Few,Rosamund John,,
,,LHo2,The First of the Few,Roland Culver,,
,,LHo2,The First of the Few,David Horne,,
LiA,Lindsay~Anderson,LiA10,This Sporting Life,Richard Harris,,AAN
,,LiA10,This Sporting Life,Rachel Roberts,,AAN
,,LiA10,This Sporting Life,Colin Blakely,,
,,LiA10,This Sporting Life,Alan Badel,,
,,LiA10,This Sporting Life,William Hartnell,,
,,LiA10,This Sporting Life,Arthur Lowe,,
,,LiA10,This Sporting Life,Vanda Godsell,,
,,LiA10,This Sporting Life,Miriam Brickman,,
,,LiA20,If ...,Malcolm McDowell,,
,,LiA20,If ...,David Wood,,
,,LiA20,If ...,Richard Warwick,,
,,LiA20,If ...,Robert Swann,,
,,LiA20,If ...,Christine Noonan,,
,,LiA20,If ...,Peter Jeffries,,
,,LiA20,If ...,Arthur Lowe,,
,,LiA20,If ...,Anthony Nicholls,,
,,LiA20,If ...,Miriam Brickman,,
,,LiA30,O Lucky Man!,Malcolm McDowell,,
,,LiA30,O Lucky Man,Rachel Roberts,,
,,LiA30,O Lucky Man,Ralph Richardson,,
,,LiA30,O Lucky Man,Helen Mirren,,
,,LiA50,The Whales of August,Bette Davis,,
,,LiA50,The Whales of August,Lillian Gish,Sarah,
,,LiA50,The Whales of August,Vincent Price,,
,,LiA50,The Whales of August,Ann Sothern,,
,,LiA50,The Whales of August,Harry Carey~jr,,
,,LiA50,The Whales of August,Frank Grimes,,
,,LiA50,The Whales of August,Mary Steenburgen,Sarah,
LiB,Barrymore,LiB1,Madame X,Ruth Chatterton,,AAN
,,LiB1,Madame X,Raymond Hackett,,AAN
,,LiB1,Madame X,Mitchell Lewis,,
,,LiB1,Madame X,Sidney Toler,,
,,LiB1,Madame X,Carroll Nye,,
,,LiB1,Madame X,Lewis Stone,,
,,LiB1,Madame X,Richard Carle,,
,,LiB2,The Unholy Night,Lionel Barrymore,,
,,LiB2,The Unholy Night,Roland Young,,
,,LiB2,The Unholy Night,Boris Karloff,,
,,LiB2,The Unholy Night,John Loder,,
,,LiB2,The Unholy Night,Natalie Moorhead,,
,,LiB2,The Unholy Night,Ernest Torence,,
,,LiB2,The Unholy Night,Polly Moran,,
,,LiB2,The Unholy Night,John Miljan,,
LIC,Carlino,LIC10,Sailor Who Fell from Grace With the Sea,Sarah Miles,,
,,LIC10,Sailor Who Fell from Grace With the Sea,Kris Kristofferson,,
,,LIC10,Sailor Who Fell from Grace With the Sea,Jonathan Kahn,,
,,LIC20,The Great Santini,Robert Duvall,,AAN
,,LIC20,The Great Santini,Michael OKeefe,,AAN
,,LIC20,The Great Santini,Blythe Danner,,
,,LIC30,Class,Jacqueline Bisset,,
,,LIC30,Class,Rob Lowe,,
,,LIC30,Class,Andrew McCarthy,,
,,LIC30,Class,Cliff Robertson,,
,,LIC30,Class,Stuart Margolin,,
,,LIC30,Class,John Cusack,,
,,LIC40,Hick Chick,Fred Evey,,
LiH,HassaHni,LiH10,Silk Stockings,Rob Estes,,
,,LiH10,Silk Stockings,Mitzi Kapture,,
,,LiH10,Silk Stockings,Jim xxx,,
,,LiH10,Silk Stockings,Robert Gossett,,
,,LiH10,Silk Stockings,Everett Sloane,,
,,LiH10,Silk Stockings,John Bynes,,
LiS,Shonteff,LiS10,Licensed to Kill,Tom Adams,,
,,LiS10,Licensed to Kill,Veronica Hurst,,
,,LiS10,Licensed to Kill,Karl Stepanek,,
,,LiS10,Licensed to Kill,Felix Felton,,
,,LiS10,Licensed to Kill,Peter Bull,,
LiW,Wertmuller,LiW7,Love and Anarchy,Lina Polito,Tripolina,
,,LiW8,All Screwed Up,Nino Bignamini,,
,,LiW8,All Screwed Up,Lina Polito,,
,,LiW8,All Screwed Up,Isa Daniela,,
,,LiW9,Swept Away,Giancarlo Giannini,,
,,LiW9,Swept Away,Mariangela Melato,,
,,LiW10,Seven Beauties,Giancarlo Giannini,Pasqualino,
,,LiW10,Seven Beauties,Fernando Rey,,
,,LiW10,Seven Beauties,Shirley Stoler,,
,,LiW10,Seven Beauties,Enzo Vitale,,
,,LiW10,Seven Beauties,Mario Conti,,
,,LiW10,Seven Beauties,Elena Fiori,,
,,LiW10,Seven Beauties,Piero DiOrio,,
,,LiW10,Seven Beauties,Ermelinda deFelice,,
,,LiW10,Seven Beauties,Lucio Amelio,,
,,LiW14,Fatto di sangue fra due uomini per causa di una vedova - si sospettano moventi politici,Marcello Mastroianni,,
,,LiW14,Fatto di sangue fra due uomini per causa di una vedova - si sospettano moventi politici,Sophia Loren,Titina Paterno,
,,LiW14,Fatto di sangue fra due uomini per causa di una vedova - si sospettano moventi politici,Giancarlo Giannini,Nick,
,,LiW20,Summer Night,Michele Placich,,
,,LiW25,Saturday; Sunday; and Monday,Luca deFillipo,,
,,LiW25,Saturday; Sunday; and Monday,Sophia Loren,,
,,LiW30,Ciao; professore,Paolo Villagio,,
LiY,Yellen,LiY20,Chantilly Lace,JoBeth Williams,Natalie,
,,LiY20,Chantilly Lace,Talia Shire,Maggie,
,,LiY20,Chantilly Lace,Lindsay Crouse,Rheza,
,,LiY20,Chantilly Lace,Helen Slater,Hannah,
,,LiY20,Chantilly Lace,,,
LJe,Jeffries,LJe1,The Railway Children,Dinah Sheridan,,
,,LJe1,The Railway Children,William Mervyn,,
,,LJe1,The Railway Children,Jenny Agutter,,
,,LJe1,The Railway Children,Bernard Cribbins,,
,,LJe1,The Railway Children,Iain Cuthbertson,,
,,LJe1,The Railway Children,Gary Warren,,
,,LJe1,The Railway Children,Sally Thomsett,,
,,LJe2,The Amazing Mr.~Blunden,Laurence Naismith,,
,,LJe2,The Amazing Mr.~Blunden,Diana Dors,,
,,LJe2,The Amazing Mr.~Blunden,James Villiers,,
,,LJe2,The Amazing Mr.~Blunden,David Lodge,,
,,LJe2,The Amazing Mr.~Blunden,Lynne Frederick,,
,,LJe2,The Amazing Mr.~Blunden,Dorothy Alison,,
,,LJe2,The Amazing Mr.~Blunden,Rosalyn Lander,,
,,LJe2,The Amazing Mr.~Blunden,Marc Granger,,
,,LJe4,The Water Babies,Tommy Pender,,
,,LJe4,The Water Babies,Billie Whitelaw,,
,,LJe4,The Water Babies,Bernard Cribbens,,
,,LJe4,The Water Babies,Davis Tomlison,,
LJo,L.Jones,LJo10,Invasion of the Girl Snatchers,Elizabeth Rush,,
,,LJo10,Invasion of the Girl Snatchers,Ele Grigsby,,
LKa,Kastle,LKa1,The Honeymoon Killers,Shirley Stoler,Martha Beck,
,,LKa1,The Honeymoon Killers,Tony LoBianco,Ray Fernandez,
,,LKa1,The Honeymoon Killers,Marilyn Chris,,
,,LKa1,The Honeymoon Killers,Barbara Carson,,
,,LKa1,The Honeymoon Killers,Mary Jane Higby,,
LLa,Landers,LLa5,Jungle Manhunt,Johnny Weissmuller,Jungle Jim,
,,LLa5,Jungle Manhunt,Bob Waterfield,Bob Waterfield,
,,LLa5,Jungle Manhunt,Sheila Ryan,,
,,LLa5,Jungle Manhunt,Lyle Talbot,,
,,LLa5,Jungle Manhunt,Tamba,,
,,LLa10,Jungle Jim in the Forbidden Land,Johnny Weissmuller,Jungle Jim,
,,LLa10,Jungle Jim in the Forbidden Land,Angela Green,,
,,LLa10,Jungle Jim in the Forbidden Land,Jean Wiles,,
,,LLa10,Jungle Jim in the Forbidden Land,Zamba,,
LlB,Bacon,LlB21,Moby Dick,John Barrymore,,
,,LlB21,Moby Dick,Joan Bennett,,
,,LlB21,Moby Dick,Lloyd Hughes,,
,,LlB21,Moby Dick,May Boley,,
,,LlB21,Moby Dick,Walter Long,,
,,LlB35,Footlight Parade,Jimmy Cagney,,
,,LlB35,Footlight Parade,Joan Blondell,,
,,LlB35,Footlight Parade,Ruby Keeler,,
,,LlB35,Footlight Parade,Dick Powell,,
,,LlB35,Footlight Parade,Frank McHugh,,
,,LlB35,Footlight Parade,Guy Kibbee,,
,,LlB35,Footlight Parade,Ruth Donelly,,
,,LlB35,Footlight Parade,Hugh Herbert,,
,,LlB35,Footlight Parade,Claire Dodd,,
,,LlB35,Footlight Parade,Herman Bing,,
,,LlB35,Footlight Parade,Hobart Cavanaugh,,
,,LlB35,Footlight Parade,Dave OBrien,,
,,LlB35,Footlight Parade,Jimmy Conlin,,
,,LlB36,42nd Street,Warner Baxter,,
,,LlB36,42nd Street,Peggy Sawyer,,
,,LlB36,42nd Street,Bebe Daniels,,
,,LlB36,42nd Street,George Brent,,
,,LlB36,42nd Street,Dick Powell,,
,,LlB36,42nd Street,Ginger Rogers,,
,,LlB36,42nd Street,Guy Kibbee,,
,,LlB36,42nd Street,Una Merkel,,
,,LlB36,42nd Street,Toby Wing,,
,,LlB36,42nd Street,Harry Warren,himself,
,,LlB36,42nd Street,Al Dubin,himself,
,,LlB40,Wonder Bar,Al Jolson,,
,,LlB40,Wonder Bar,Kay Francis,,
,,LlB40,Wonder Bar,Dolores delRio,,
